Longitudinal Acceleration (m/s^2),Lateral Acceleration (m/s^2),Velocity (m/s)
6.689880876600097,-9.248324822969641,14.0
6.34578463123442,-10.251380103211309,14.0
5.967209916607231,-11.20219670027356,14.0
5.556085862687182,-12.095929470724428,14.0
5.114507463414986,-12.92802415722757,14.0
4.644724901094512,-13.694240595993731,14.0
4.149132079979545,-14.390674323683484,14.0
3.6302544274864497,-15.01377647365741,14.0
3.0907360251949316,-15.560371860187034,14.0
2.5333261352143874,-16.027675158473475,14.0
1.9608651905743844,-16.41330509802416,14.0
1.3762703210290157,-16.715296597061432,14.0
0.7825204880323479,-16.93211077612884,14.0
0.18264130463371642,-17.062642799868115,14.0
-0.42031038235294116,-17.1062275070069,14.0
-1.5527165776414265,-17.1062275070069,14.0
-2.6793522905293803,-17.062642799868115,14.0
-3.794476443672033,-16.93211077612884,14.0
-4.89240661999425,-16.715296597061432,14.0
-5.967548018985613,-16.41330509802416,14.0
-7.014421966521331,-16.027675158473475,14.0
-8.027693832929723,-15.560371860187034,14.0
-9.002200217042267,-15.01377647365741,14.0
-9.932975257702376,-14.390674323683484,14.0
-10.815275938655565,-13.694240595993731,14.0
-11.64460625787312,-12.92802415722757,14.0
-12.416740138147814,-12.095929470724428,14.0
-13.127742962214686,-11.20219670027356,14.0
-13.773991622658725,-10.251380103211309,14.0
-14.35219298443975,-9.248324822969641,14.0
-14.859400665953736,-8.198142199335821,14.0
-15.29303005311809,-7.106183722236499,14.0
-15.650871469972566,-5.978013761771694,14.0
-15.93110143868147,-4.819381213460248,14.0
-16.132291971558715,-3.636190203186014,14.0
-16.253417847765753,-2.43447000112571,14.0
-16.293861837601973,-1.2203442979701133,14.0
-16.253417847765753,0.0,14.0
-16.132291971558715,1.2203442979701133,14.0
-15.93110143868147,2.43447000112571,14.0
-15.650871469972566,3.636190203186014,14.0
-15.29303005311809,4.819381213460248,14.0
-14.859400665953736,5.978013761771694,14.0
-14.352192984439748,7.106183722236499,14.0
-13.773991622658723,8.19814219933582,14.0
-13.127742962214688,9.24832482296964,14.0
-12.416740138147814,10.25138010321131,14.0
-11.64460625787312,11.20219670027356,14.0
-10.815275938655565,12.095929470724428,14.0
-9.932975257702376,12.92802415722757,14.0
-9.002200217042267,13.694240595993731,14.0
-8.027693832929723,14.390674323683484,14.0
-7.014421966521328,15.01377647365741,14.0
-5.967548018985613,15.560371860187033,14.0
-4.89240661999425,16.027675158473475,14.0
-3.794476443672033,16.41330509802416,14.0
-2.6793522905293803,16.715296597061432,14.0
-1.5527165776414265,16.93211077612884,14.0
-0.42031038235294116,17.062642799868115,14.0
-0.5459737647058823,17.44831024249632,16.0
0.06694622547634266,17.4038539477537,16.0
0.6767429158824224,17.270711602613552,16.0
1.280308922355962,17.04956166994776,16.0
1.8745686108776827,16.741531079121085,16.0
2.4564937702913747,16.348189483417453,16.0
3.0231190433738577,15.871541261446607,16.0
3.571557037615626,15.314015303290168,16.0
4.099013038711263,14.678452633434512,16.0
4.602799251782917,13.968091933561231,16.0
5.080348497766905,13.18655303896764,16.0
5.529227295169775,12.337818492715842,16.0
5.947148260532187,11.426213251506173,16.0
6.331981764410707,10.456382646689228,16.0
6.681766783481304,9.433268712722086,16.0
6.9947208934646925,8.362085003693549,16.0
7.2692493519518955,7.248290026247557,16.0
7.503953224846018,6.09755942428452,16.0
7.69763651500973,4.9157570571809925,16.0
7.84931225679254,3.7089051189063964,16.0
7.958207545381512,2.4831534503029697,16.0
8.023767475347032,1.2447482009064876,16.0
8.045657968313675,0.0,16.0
8.023767475347032,-1.2447482009064876,16.0
7.958207545381512,-2.4831534503029697,16.0
7.84931225679254,-3.7089051189063964,16.0
7.69763651500973,-4.9157570571809925,16.0
7.503953224846018,-6.09755942428452,16.0
7.2692493519518955,-7.248290026247557,16.0
6.994720893464692,-8.36208500369355,16.0
6.681766783481303,-9.433268712722088,16.0
6.331981764410708,-10.456382646689226,16.0
5.947148260532187,-11.426213251506173,16.0
5.529227295169775,-12.337818492715842,16.0
5.080348497766905,-13.18655303896764,16.0
4.602799251782917,-13.968091933561231,16.0
4.099013038711263,-14.678452633434512,16.0
3.571557037615626,-15.314015303290168,16.0
3.0231190433738564,-15.871541261446609,16.0
2.4564937702913747,-16.348189483417453,16.0
1.8745686108776827,-16.741531079121085,16.0
1.280308922355962,-17.04956166994776,16.0
0.6767429158824224,-17.270711602613552,16.0
0.06694622547634266,-17.4038539477537,16.0
-0.5459737647058823,-17.44831024249632,16.0
-1.699298032813922,-17.44831024249632,16.0
-2.846745224817242,-17.4038539477537,16.0
-3.9824682128438362,-17.270711602613552,16.0
-5.100679612877728,-17.04956166994776,16.0
-6.19568127594131,-16.741531079121085,16.0
-7.2618933245564685,-16.348189483417453,16.0
-8.293882586521107,-15.871541261446609,16.0
-9.286390281109368,-15.314015303290168,16.0
-10.234358816612744,-14.678452633434512,16.0
-11.13295756266813,-13.968091933561231,16.0
-11.977607466042903,-13.18655303896764,16.0
-12.764004384440536,-12.337818492715842,16.0
-13.488141019423171,-11.426213251506173,16.0
-14.14632733668591,-10.456382646689226,16.0
-14.73520936962578,-9.433268712722088,16.0
-15.251786310386759,-8.36208500369355,16.0
-15.69342580128876,-7.248290026247557,16.0
-16.057877348718964,-6.09755942428452,16.0
-16.343283791131448,-4.9157570571809925,16.0
-16.54819076271668,-3.7089051189063964,16.0
-16.671554104516346,-2.4831534503029697,16.0
-16.71274518521804,-1.2447482009064876,16.0
-16.671554104516346,0.0,16.0
-16.54819076271668,1.2447482009064876,16.0
-16.343283791131448,2.4831534503029697,16.0
-16.057877348718964,3.7089051189063964,16.0
-15.69342580128876,4.9157570571809925,16.0
-15.251786310386759,6.09755942428452,16.0
-14.735209369625778,7.248290026247557,16.0
-14.146327336685909,8.362085003693549,16.0
-13.488141019423173,9.433268712722086,16.0
-12.764004384440536,10.456382646689228,16.0
-11.977607466042903,11.426213251506173,16.0
-11.13295756266813,12.337818492715842,16.0
-10.234358816612744,13.18655303896764,16.0
-9.286390281109368,13.968091933561231,16.0
-8.293882586521107,14.678452633434512,16.0
-7.261893324556466,15.314015303290168,16.0
-6.19568127594131,15.871541261446607,16.0
-5.100679612877728,16.348189483417453,16.0
-3.9824682128438362,16.741531079121085,16.0
-2.846745224817242,17.04956166994776,16.0
-1.699298032813922,17.270711602613552,16.0
-0.5459737647058823,17.4038539477537,16.0
-0.6883922647058823,17.828071543293817,18.0
-0.06448108867550928,17.782647660281302,18.0
0.5562507790150347,17.64660748093951,18.0
1.1706402310525004,17.420644234839166,18.0
1.7755564796199503,17.105909378886984,18.0
2.367917010173894,16.70400672976522,18.0
2.9447032892318146,16.21698429124946,18.0
3.502976146126869,15.647323818050861,18.0
4.039890750347915,14.997928169362972,18.0
4.5527111081436775,14.27210651655671,18.0
5.03882400451977,13.473557480401569,18.0
5.495752319583309,12.606350283741977,18.0
5.921167651378067,11.674904015670439,18.0
6.312902180887135,10.683965112862467,18.0
6.668959718741725,9.638583172823246,18.0
6.987525877344618,8.544085222296241,18.0
7.26697731657347,7.406048571955963,18.0
7.505890015949973,6.2302723957112045,18.0
7.703046531121792,5.022748179444099,18.0
7.857442197679932,3.7896291897714316,18.0
7.96829025069826,2.537199118408418,18.0
8.035025833907245,1.2718400619160593,18.0
8.057308878072018,0.0,18.0
8.035025833907245,-1.2718400619160593,18.0
7.96829025069826,-2.537199118408418,18.0
7.857442197679932,-3.7896291897714316,18.0
7.703046531121792,-5.022748179444099,18.0
7.505890015949973,-6.2302723957112045,18.0
7.26697731657347,-7.406048571955963,18.0
6.987525877344617,-8.544085222296243,18.0
6.668959718741724,-9.638583172823248,18.0
6.312902180887136,-10.683965112862465,18.0
5.921167651378067,-11.674904015670439,18.0
5.495752319583309,-12.606350283741977,18.0
5.03882400451977,-13.473557480401569,18.0
4.5527111081436775,-14.27210651655671,18.0
4.039890750347915,-14.997928169362972,18.0
3.502976146126869,-15.647323818050861,18.0
2.944703289231811,-16.216984291249464,18.0
2.367917010173894,-16.70400672976522,18.0
1.7755564796199503,-17.105909378886984,18.0
1.1706402310525004,-17.420644234839166,18.0
0.5562507790150347,-17.64660748093951,18.0
-0.06448108867550928,-17.782647660281302,18.0
-0.6883922647058823,-17.828071543293817,18.0
-1.8648586722317146,-17.828071543293817,18.0
-3.0353300766149944,-17.782647660281302,18.0
-4.193842023875086,-17.64660748093951,18.0
-5.33449100268342,-17.420644234839166,18.0
-6.451464527304124,-17.105909378886984,18.0
-7.539070756688977,-16.70400672976522,18.0
-8.591767498794674,-16.216984291249464,18.0
-9.604190452323138,-15.647323818050861,18.0
-10.57118054197129,-14.997928169362972,18.0
-11.48781020789623,-14.27210651655671,18.0
-12.349408515430735,-13.473557480401569,18.0
-13.151584957095606,-12.606350283741977,18.0
-13.890251825619403,-11.674904015670439,18.0
-14.56164504395773,-10.683965112862465,18.0
-15.162343346167026,-9.638583172823248,18.0
-15.689285711391602,-8.544085222296243,18.0
-16.13978696212427,-7.406048571955963,18.0
-16.51155144725542,-6.2302723957112045,18.0
-16.802684740184873,-5.022748179444099,18.0
-17.011703292385576,-3.7896291897714316,18.0
-17.137541993226854,-2.537199118408418,18.0
-17.17955959753403,-1.2718400619160593,18.0
-17.137541993226854,0.0,18.0
-17.011703292385576,1.2718400619160593,18.0
-16.802684740184873,2.537199118408418,18.0
-16.51155144725542,3.7896291897714316,18.0
-16.13978696212427,5.022748179444099,18.0
-15.689285711391602,6.2302723957112045,18.0
-15.162343346167024,7.406048571955963,18.0
-14.561645043957729,8.544085222296241,18.0
-13.890251825619405,9.638583172823246,18.0
-13.151584957095606,10.683965112862467,18.0
-12.349408515430735,11.674904015670439,18.0
-11.48781020789623,12.606350283741977,18.0
-10.57118054197129,13.473557480401569,18.0
-9.604190452323138,14.27210651655671,18.0
-8.591767498794674,14.997928169362972,18.0
-7.539070756688971,15.647323818050861,18.0
-6.451464527304124,16.21698429124946,18.0
-5.33449100268342,16.70400672976522,18.0
-4.193842023875086,17.105909378886984,18.0
-3.0353300766149944,17.420644234839166,18.0
-1.8648586722317146,17.64660748093951,18.0
-0.6883922647058823,17.782647660281302,18.0
-0.8475658823529412,18.242476818889983,20.0
-0.21181177484017688,18.195997078730343,20.0
0.4207026754685458,18.056794708353173,20.0
1.0467543199197862,17.825579051129875,20.0
1.6631529428372867,17.503528329050287,20.0
2.266757518129858,17.092283638773498,20.0
2.854492215240358,16.593940588975443,20.0
3.4233620728731555,16.011038621607444,20.0
3.970468260630395,15.346548071482127,20.0
4.49302285078722,14.603855030128067,20.0
4.9883630249324185,13.78674409104353,20.0
5.453964643080677,12.899379064275506,20.0
5.887455106111348,11.946281758598142,20.0
6.2866254459897295,10.93230893941173,20.0
6.649441582161832,9.862627579779469,20.0
6.97405468676262,8.74268853071715,20.0
7.2588106058190265,7.578198744905794,20.0
7.50225828843944,6.375092195368957,20.0
7.703157181036423,5.139499637306384,20.0
7.860483548903454,3.8777173671708116,20.0
7.973435692932305,2.5961751381844826,20.0
8.04143803488796,1.3014033957905424,20.0
8.064144050423339,0.0,20.0
8.04143803488796,-1.3014033957905424,20.0
7.973435692932305,-2.5961751381844826,20.0
7.860483548903454,-3.8777173671708116,20.0
7.703157181036423,-5.139499637306384,20.0
7.50225828843944,-6.375092195368957,20.0
7.2588106058190265,-7.578198744905794,20.0
6.974054686762618,-8.742688530717151,20.0
6.649441582161831,-9.862627579779472,20.0
6.286625445989731,-10.932308939411726,20.0
5.887455106111348,-11.946281758598142,20.0
5.453964643080677,-12.899379064275506,20.0
4.9883630249324185,-13.78674409104353,20.0
4.49302285078722,-14.603855030128067,20.0
3.970468260630395,-15.346548071482127,20.0
3.4233620728731555,-16.011038621607444,20.0
2.854492215240358,-16.593940588975443,20.0
2.266757518129858,-17.092283638773498,20.0
1.6631529428372867,-17.503528329050287,20.0
1.0467543199197862,-17.825579051129875,20.0
0.4207026754685458,-18.056794708353173,20.0
-0.21181177484017688,-18.195997078730343,20.0
-0.8475658823529412,-18.242476818889983,20.0
-2.0491765073117305,-18.242476818889983,20.0
-3.2446639999594593,-18.195997078730343,20.0
-4.427936430063938,-18.056794708353173,20.0
-5.592964112551643,-17.825579051129875,20.0
-6.7338103334008395,-17.503528329050287,20.0
-7.844661601775434,-17.092283638773498,20.0
-8.919857274241679,-16.593940588975443,20.0
-9.953918400109586,-16.011038621607444,20.0
-10.941575640909749,-15.346548071482127,20.0
-11.877796121734338,-14.603855030128067,20.0
-12.757809077614013,-13.78674409104353,20.0
-13.577130164242622,-12.899379064275506,20.0
-14.331584309167898,-11.946281758598142,20.0
-15.017326987003667,-10.932308939411726,20.0
-15.630863810249963,-9.862627579779472,20.0
-16.169068335890742,-8.742688530717151,20.0
-16.629197997030854,-7.578198744905794,20.0
-17.008908078388284,-6.375092195368957,20.0
-17.30626366442577,-5.139499637306384,20.0
-17.519749499236866,-3.8777173671708116,20.0
-17.648277707942704,-2.5961751381844826,20.0
-17.69119334025302,-1.3014033957905424,20.0
-17.648277707942704,0.0,20.0
-17.519749499236866,1.3014033957905424,20.0
-17.30626366442577,2.5961751381844826,20.0
-17.008908078388284,3.8777173671708116,20.0
-16.629197997030854,5.139499637306384,20.0
-16.169068335890742,6.375092195368957,20.0
-15.630863810249961,7.578198744905794,20.0
-15.017326987003665,8.74268853071715,20.0
-14.3315843091679,9.862627579779469,20.0
-13.577130164242622,10.93230893941173,20.0
-12.757809077614013,11.946281758598142,20.0
-11.877796121734338,12.899379064275506,20.0
-10.941575640909749,13.78674409104353,20.0
-9.953918400109586,14.603855030128067,20.0
-8.919857274241679,15.346548071482127,20.0
-7.844661601775434,16.011038621607444,20.0
-6.7338103334008395,16.593940588975443,20.0
-5.592964112551643,17.092283638773498,20.0
-4.427936430063938,17.503528329050287,20.0
-3.2446639999594593,17.825579051129875,20.0
-2.0491765073117305,18.056794708353173,20.0
-0.8475658823529412,18.195997078730343,20.0
-1.023494617647059,18.6876721260687,22.0
-0.3751303859504189,18.64005807929032,22.0
0.2699299302398932,18.497458569223436,22.0
0.908399251413595,18.260600250284625,22.0
1.537024084260253,17.930690098174413,22.0
2.152601100725385,17.509409259405782,22.0
2.7519934614359647,16.998904484566886,22.0
3.332146800314826,16.401777188972147,22.0
3.8901047889300937,15.721070196446085,22.0
4.423024201267189,14.96025223379062,22.0
4.928189402156902,14.12320025494836,22.0
5.4030261855297255,13.214179684934006,22.0
5.845114891979918,12.237822684206193,22.0
6.252202738795203,11.199104544239594,22.0
6.6222152996210975,10.103318334579967,22.0
6.953267075262097,8.956047930575075,22.0
7.2436711017533915,7.76313955922582,22.0
7.49194754674254,6.530672008153536,22.0
7.69683125037593,5.2649256494916505,22.0
7.857278172263393,3.9723504365488824,22.0
7.972470711668712,2.6595330363256475,22.0
8.041821873815575,1.3331632653688035,22.0
8.064978261078387,0.0,22.0
8.041821873815575,-1.3331632653688035,22.0
7.972470711668712,-2.6595330363256475,22.0
7.857278172263393,-3.9723504365488824,22.0
7.69683125037593,-5.2649256494916505,22.0
7.49194754674254,-6.530672008153536,22.0
7.2436711017533915,-7.76313955922582,22.0
6.953267075262096,-8.956047930575076,22.0
6.622215299621097,-10.103318334579969,22.0
6.252202738795204,-11.19910454423959,22.0
5.845114891979918,-12.237822684206193,22.0
5.4030261855297255,-13.214179684934006,22.0
4.928189402156902,-14.12320025494836,22.0
4.423024201267189,-14.96025223379062,22.0
3.8901047889300937,-15.721070196446085,22.0
3.332146800314826,-16.401777188972147,22.0
2.751993461435963,-16.99890448456689,22.0
2.152601100725385,-17.509409259405782,22.0
1.537024084260253,-17.930690098174413,22.0
0.908399251413595,-18.260600250284625,22.0
0.2699299302398932,-18.497458569223436,22.0
-0.3751303859504189,-18.64005807929032,22.0
-1.023494617647059,-18.6876721260687,22.0
-2.251964386711335,-18.6876721260687,22.0
-3.4741741554229613,-18.64005807929032,22.0
-4.683895822956071,-18.497458569223436,22.0
-5.874964924985941,-18.260600250284625,22.0
-7.041312046386092,-17.930690098174413,22.0
-8.176993749576557,-17.509409259405782,22.0
-9.2762228609194,-16.99890448456689,22.0
-10.333397960829092,-16.401777188972147,22.0
-11.34313192732269,-15.721070196446085,22.0
-12.300279387558673,-14.96025223379062,22.0
-13.199962937477515,-14.12320025494836,22.0
-14.037597995934746,-13.214179684934006,22.0
-14.808916166675592,-12.237822684206193,22.0
-15.509986989103911,-11.19910454423959,22.0
-16.13723796700841,-10.103318334579969,22.0
-16.687472773184478,-8.956047930575076,22.0
-17.157887537184948,-7.76313955922582,22.0
-17.546085133201174,-6.530672008153536,22.0
-17.850087395266716,-5.2649256494916505,22.0
-18.068345197537635,-3.9723504365488824,22.0
-18.199746348282726,-2.6595330363256475,22.0
-18.243621257357628,-1.3331632653688035,22.0
-18.199746348282726,0.0,22.0
-18.068345197537635,1.3331632653688035,22.0
-17.850087395266716,2.6595330363256475,22.0
-17.546085133201174,3.9723504365488824,22.0
-17.157887537184948,5.2649256494916505,22.0
-16.687472773184478,6.530672008153536,22.0
-16.13723796700841,7.76313955922582,22.0
-15.509986989103908,8.956047930575075,22.0
-14.808916166675594,10.103318334579967,22.0
-14.037597995934746,11.199104544239594,22.0
-13.199962937477515,12.237822684206193,22.0
-12.300279387558673,13.214179684934006,22.0
-11.34313192732269,14.12320025494836,22.0
-10.333397960829092,14.96025223379062,22.0
-9.2762228609194,15.721070196446085,22.0
-8.176993749576553,16.401777188972147,22.0
-7.041312046386092,16.998904484566886,22.0
-5.874964924985941,17.509409259405782,22.0
-4.683895822956071,17.930690098174413,22.0
-3.4741741554229613,18.260600250284625,22.0
-2.251964386711335,18.497458569223436,22.0
-1.023494617647059,18.64005807929032,22.0
-1.2161784705882352,19.160148627150903,24.0
-0.5546065514240818,19.111330764398414,24.0
0.10359414888585383,18.96512594077948,24.0
0.7550695904458988,18.72227918256212,24.0
1.396500003737399,18.38402798116075,24.0
2.0246168064032206,17.9520959871636,24.0
2.636219259194225,17.42868422700441,24.0
3.228190776202821,16.816459887036245,24.0
3.7975148062703417,16.118542722161205,24.0
4.341290204640311,15.338489158274564,24.0
4.856746016527098,14.480274169533622,24.0
5.34125559726638,13.548271022800524,24.0
5.792349997094236,12.547228992476786,24.0
6.20773054234923,11.482249159289582,24.0
6.585280548986485,10.35875841635361,24.0
6.923076108714379,9.182481814967757,24.0
7.2193958927902075,7.959413391065969,24.0
7.472729923516893,6.69578562098408,24.0
7.681787268743208,5.398037662189031,24.0
7.845502620158107,4.072782540808398,24.0
7.9630417218576985,2.7267734531650887,24.0
8.033805621522092,1.366869353036839,24.0
8.057433722539137,0.0,24.0
8.033805621522092,-1.366869353036839,24.0
7.9630417218576985,-2.7267734531650887,24.0
7.845502620158107,-4.072782540808398,24.0
7.681787268743208,-5.398037662189031,24.0
7.472729923516893,-6.69578562098408,24.0
7.2193958927902075,-7.959413391065969,24.0
6.923076108714377,-9.18248181496776,24.0
6.585280548986484,-10.358758416353611,24.0
6.207730542349231,-11.482249159289578,24.0
5.792349997094236,-12.547228992476786,24.0
5.34125559726638,-13.548271022800524,24.0
4.856746016527098,-14.480274169533622,24.0
4.341290204640311,-15.338489158274564,24.0
3.7975148062703417,-16.118542722161205,24.0
3.228190776202821,-16.816459887036245,24.0
2.6362192591942235,-17.428684227004414,24.0
2.0246168064032206,-17.9520959871636,24.0
1.396500003737399,-18.38402798116075,24.0
0.7550695904458988,-18.72227918256212,24.0
0.10359414888585383,-18.96512594077948,24.0
-0.5546065514240818,-19.111330764398414,24.0
-1.2161784705882352,-19.160148627150903,24.0
-2.4729494510550674,-19.160148627150903,24.0
-3.7233162146831065,-19.111330764398414,24.0
-4.960907179054624,-18.96512594077948,24.0
-6.179415864296419,-18.72227918256212,24.0
-7.37263302945567,-18.38402798116075,24.0
-8.534478313368558,-17.9520959871636,24.0
-9.659031218787042,-17.428684227004414,24.0
-10.740561281875692,-16.816459887036245,24.0
-11.773557273341886,-16.118542722161205,24.0
-12.752755282396965,-15.338489158274564,24.0
-13.673165540439054,-14.480274169533622,24.0
-14.53009784777008,-13.548271022800524,24.0
-15.319185473778333,-12.547228992476786,24.0
-16.036407408796748,-11.482249159289578,24.0
-16.678108854246446,-10.358758416353611,24.0
-17.24101984665254,-9.18248181496776,24.0
-17.722271920628486,-7.959413391065969,24.0
-18.119412725918128,-6.69578562098408,24.0
-18.43041852401054,-5.398037662189031,24.0
-18.653704500647546,-4.072782540808398,24.0
-18.788132841673928,-2.7267734531650887,24.0
-18.83301853107755,-1.366869353036839,24.0
-18.788132841673928,0.0,24.0
-18.653704500647546,1.366869353036839,24.0
-18.43041852401054,2.7267734531650887,24.0
-18.119412725918128,4.072782540808398,24.0
-17.722271920628486,5.398037662189031,24.0
-17.24101984665254,6.69578562098408,24.0
-16.678108854246446,7.959413391065969,24.0
-16.036407408796748,9.182481814967757,24.0
-15.319185473778337,10.35875841635361,24.0
-14.53009784777008,11.482249159289582,24.0
-13.673165540439054,12.547228992476786,24.0
-12.752755282396965,13.548271022800524,24.0
-11.773557273341886,14.480274169533622,24.0
-10.740561281875692,15.338489158274564,24.0
-9.659031218787042,16.118542722161205,24.0
-8.534478313368556,16.816459887036245,24.0
-7.37263302945567,17.42868422700441,24.0
-6.179415864296419,17.9520959871636,24.0
-4.960907179054624,18.38402798116075,24.0
-3.7233162146831065,18.72227918256212,24.0
-2.4729494510550674,18.96512594077948,24.0
-1.2161784705882352,19.111330764398414,24.0
-1.4256174411764706,19.656396008880176,26.0
-0.7504192918207064,19.606313764674077,26.0
-0.07866179746483493,19.456322239692387,26.0
0.5862319196805481,19.207185756365273,26.0
1.240873713640149,18.860173857104577,26.0
1.8819276798892515,18.417054835006695,26.0
2.5061271543585733,17.880086723036264,26.0
3.1102913596055375,17.25200578760779,26.0
3.691341613327034,16.536012585199177,26.0
4.246317016618729,15.735755653049582,26.0
4.772389542037191,14.855312917049936,26.0
5.266878444579501,13.899170911567362,26.0
5.727263922145301,12.872201917094442,26.0
6.151199955870704,11.779639132224665,26.0
6.536526264902681,10.627050006471924,26.0
6.881279314695096,9.420307869823992,26.0
7.183702322730676,8.165562003599186,26.0
7.442254210682028,6.8692063051183005,26.0
7.6556174573935465,5.537846705869485,26.0
7.822704812667219,4.178267509195587,26.0
7.942664837640422,2.7973968190394314,26.0
8.014886243523186,1.4022712359141631,26.0
8.039001006585766,0.0,26.0
8.014886243523186,-1.4022712359141631,26.0
7.942664837640422,-2.7973968190394314,26.0
7.822704812667219,-4.178267509195587,26.0
7.6556174573935465,-5.537846705869485,26.0
7.442254210682028,-6.8692063051183005,26.0
7.183702322730676,-8.165562003599186,26.0
6.881279314695096,-9.420307869823995,26.0
6.53652626490268,-10.627050006471926,26.0
6.1511999558707044,-11.779639132224663,26.0
5.727263922145301,-12.872201917094442,26.0
5.266878444579501,-13.899170911567362,26.0
4.772389542037191,-14.855312917049936,26.0
4.246317016618729,-15.735755653049582,26.0
3.691341613327034,-16.536012585199177,26.0
3.1102913596055375,-17.25200578760779,26.0
2.5061271543585715,-17.880086723036268,26.0
1.8819276798892515,-18.417054835006695,26.0
1.240873713640149,-18.860173857104577,26.0
0.5862319196805481,-19.207185756365273,26.0
-0.07866179746483493,-19.456322239692387,26.0
-0.7504192918207064,-19.606313764674077,26.0
-1.4256174411764706,-19.656396008880176,26.0
-2.7118469480693834,-19.656396008880176,26.0
-3.9915221242252787,-19.606313764674077,26.0
-5.258122038274348,-19.456322239692387,26.0
-6.505192387385282,-19.207185756365273,26.0
-7.726378386913066,-18.860173857104577,26.0
-8.915457152924997,-18.417054835006695,26.0
-10.066369412590712,-17.880086723036268,26.0
-11.173250380847652,-17.25200578760779,26.0
-12.230459646001393,-16.536012585199177,26.0
-13.23260991197075,-15.735755653049582,26.0
-14.174594450713746,-14.855312917049936,26.0
-15.051613124943117,-13.899170911567362,26.0
-15.859196848525649,-12.872201917094442,26.0
-16.59323035992072,-11.779639132224663,26.0
-17.249973192609797,-10.627050006471926,26.0
-17.826078735656417,-9.420307869823995,26.0
-18.318611287268425,-8.165562003599186,26.0
-18.72506101446136,-6.8692063051183005,26.0
-19.043356742592064,-5.537846705869485,26.0
-19.27187650958989,-4.178267509195587,26.0
-19.40945583110364,-2.7973968190394314,26.0
-19.45539363444687,-1.4022712359141631,26.0
-19.40945583110364,0.0,26.0
-19.27187650958989,1.4022712359141631,26.0
-19.043356742592064,2.7973968190394314,26.0
-18.72506101446136,4.178267509195587,26.0
-18.318611287268425,5.537846705869485,26.0
-17.826078735656417,6.8692063051183005,26.0
-17.249973192609797,8.165562003599186,26.0
-16.59323035992072,9.420307869823992,26.0
-15.85919684852565,10.627050006471924,26.0
-15.051613124943117,11.779639132224665,26.0
-14.174594450713746,12.872201917094442,26.0
-13.23260991197075,13.899170911567362,26.0
-12.230459646001393,14.855312917049936,26.0
-11.173250380847652,15.735755653049582,26.0
-10.066369412590712,16.536012585199177,26.0
-8.915457152924995,17.25200578760779,26.0
-7.726378386913066,17.880086723036264,26.0
-6.505192387385282,18.417054835006695,26.0
-5.258122038274348,18.860173857104577,26.0
-3.9915221242252787,19.207185756365273,26.0
-2.7118469480693834,19.456322239692387,26.0
-1.4256174411764706,19.606313764674077,26.0
-1.651811529411765,20.17234687760259,28.0
-0.9627489979482245,20.120950049716246,28.0
-0.27719777119779776,19.967021472510925,28.0
0.40134873893044354,19.711345530732476,28.0
1.0694328149576622,19.35522509037403,28.0
1.723650053570979,18.90047485956955,28.0
2.3606667136824346,18.34941214125713,28.0
2.977236704409376,17.704845024734425,28.0
3.570218126409547,16.970058076279226,28.0
4.136589282279942,16.148795601752624,28.0
4.673464074434122,15.24524256647461,28.0
5.178106711993989,14.26400326960007,28.0
5.647945651752973,13.21007788166571,28.0
6.080586702170782,12.088836964867136,28.0
6.473825223624694,10.905994105904934,28.0
6.825657362747705,9.667576800856542,28.0
7.134290263605992,8.379895740437842,28.0
7.398151203681767,7.049512652169821,28.0
7.6158956081067455,5.6832068633192065,28.0
7.7864139013074585,4.287940755000677,28.0
7.908837161148044,2.8708242834786226,28.0
7.982541546758281,1.4390787494597543,28.0
8.007151477483651,0.0,28.0
7.982541546758281,-1.4390787494597543,28.0
7.908837161148044,-2.8708242834786226,28.0
7.7864139013074585,-4.287940755000677,28.0
7.6158956081067455,-5.6832068633192065,28.0
7.398151203681767,-7.049512652169821,28.0
7.134290263605992,-8.379895740437842,28.0
6.8256573627477035,-9.667576800856544,28.0
6.473825223624692,-10.905994105904936,28.0
6.080586702170784,-12.088836964867133,28.0
5.647945651752973,-13.21007788166571,28.0
5.178106711993989,-14.26400326960007,28.0
4.673464074434122,-15.24524256647461,28.0
4.136589282279942,-16.148795601752624,28.0
3.570218126409547,-16.970058076279226,28.0
2.977236704409376,-17.704845024734425,28.0
2.360666713682433,-18.349412141257133,28.0
1.723650053570979,-18.90047485956955,28.0
1.0694328149576622,-19.35522509037403,28.0
0.40134873893044354,-19.711345530732476,28.0
-0.27719777119779776,-19.967021472510925,28.0
-0.9627489979482245,-20.120950049716246,28.0
-1.651811529411765,-20.17234687760259,28.0
-2.968313168277378,-20.17234687760259,28.0
-4.278106216560432,-20.120950049716246,28.0
-5.574516269118396,-19.967021472510925,28.0
-6.850937117487206,-19.711345530732476,28.0
-8.10086441360538,-19.35522509037403,28.0
-9.317928814480881,-18.90047485956955,28.0
-10.495928438902954,-18.349412141257133,28.0
-11.628860470807222,-17.704845024734425,28.0
-12.710951748250364,-16.970058076279226,28.0
-13.736688182120025,-16.148795601752624,28.0
-14.700842854669045,-15.24524256647461,28.0
-15.598502654690131,-14.26400326960007,28.0
-16.425093313604407,-13.21007788166571,28.0
-17.176402714885583,-12.088836964867133,28.0
-17.848602358040246,-10.905994105904936,28.0
-18.438266867768824,-9.667576800856544,28.0
